1265.9	3.97	0	0	4.39	0	0	4.73	0.04	973.72	4.9	0.04	815.98	4.82	0	0
1269.33	3.97	0	0	4.39	0	0	4.73	0.04	963.57	4.9	0.04	810.61	4.82	0	0
1272.76	3.97	0	0	4.39	0	0	4.73	0.04	953.56	4.9	0.04	805.27	4.82	0	0
1276.19	3.97	0	0	4.39	0	0	4.73	0.04	943.61	4.9	0.04	800.05	4.82	0	0
1279.63	3.97	0	0	4.39	0	0	4.73	0.04	933.82	4.9	0.04	794.86	4.81	0	0
1283.06	3.97	0	0	4.39	0	0	4.72	0.04	924.17	4.9	0.04	789.7	4.81	0	0
1286.49	3.97	0	0	4.38	0	0	4.72	0.04	914.57	4.89	0.04	784.56	4.81	0	0
1289.92	3.97	0	0	4.38	0	0	4.72	0.04	905.12	4.89	0.04	779.55	4.81	0	0
1293.36	3.97	0	0	4.38	0	0	4.72	0.04	895.82	4.89	0.04	774.47	4.81	0	0
1296.79	3.97	0	0	4.38	0	0	4.72	0.04	886.57	4.89	0.04	769.51	4.81	0	0
1300.22	3.97	0	0	4.38	0	0	4.71	0.04	877.47	4.89	0.03	764.68	4.81	0	0
1303.66	3.96	0	0	4.38	0	0	4.71	0.04	868.41	4.89	0.03	759.77	4.81	0	0
1307.09	3.96	0	0	4.38	0	0	4.71	0.04	859.59	4.88	0.03	754.99	4.81	0	0
1310.53	3.96	0	0	4.38	0	0	4.71	0.04	850.72	4.88	0.03	750.23	4.8	0	0
1313.96	3.96	0	0	4.38	0	0	4.71	0.04	842.09	4.88	0.03	745.49	4.8	0	0
1317.4	3.96	0	0	4.38	0	0	4.7	0.04	833.5	4.88	0.03	740.88	4.8	0	0
1320.83	3.96	0	0	4.38	0	0	4.7	0.04	824.96	4.88	0.03	736.19	4.8	0	0
1324.27	3.96	0	0	4.38	0	0	4.7	0.04	816.55	4.88	0.03	731.62	4.8	0	0
1327.71	3.96	0	0	4.38	0	0	4.7	0.04	808.29	4.87	0.03	727.17	4.8	0	0
1331.14	3.96	0	0	4.37	0	0	4.7	0.04	800.06	4.87	0.03	722.65	4.8	0	0
1334.58	3.96	0	0	4.37	0	0	4.69	0.04	791.98	4.87	0.03	718.16	4.8	0	0
1338.02	3.96	0	0	4.37	0	0	4.69	0.04	783.93	4.87	0.03	713.78	4.8	0	0
1341.46	3.95	0	0	4.37	0	0	4.69	0.04	776.02	4.87	0.03	709.42	4.79	0	0
1344.9	3.95	0	0	4.37	0	0	4.69	0.04	768.24	4.87	0.03	705.08	4.79	0	0
1348.33	3.95	0	0	4.37	0	0	4.69	0.04	760.51	4.87	0.03	700.86	4.79	0	0
1351.77	3.95	0	0	4.37	0	0	4.69	0.04	752.81	4.86	0.03	696.56	4.79	0	0
1355.21	3.95	0	0	4.37	0	0	4.68	0.03	745.24	4.86	0.03	692.39	4.79	0	0
1358.65	3.95	0	0	4.37	0	0	4.68	0.03	737.8	4.86	0.03	688.23	4.79	0	0
1362.09	3.95	0	0	4.37	0	0	4.68	0.03	730.41	4.86	0.03	684.09	4.79	0	0
1365.53	3.95	0	0	4.37	0	0	4.68	0.03	723.14	4.86	0.03	680.07	4.79	0	0
1368.97	3.95	0	0	4.37	0	0	4.68	0.03	715.9	4.86	0.03	675.97	4.79	0	0
1372.42	3.95	0	0	4.37	0	0	4.67	0.03	708.7	4.86	0.03	671.99	4.79	0	0
1375.86	3.95	0	0	4.37	0	0	4.67	0.03	701.73	4.85	0.03	668.02	4.79	0	0
1379.3	3.94	0	0	4.37	0	0	4.67	0.03	694.69	4.85	0.03	664.08	4.78	0	0
1382.74	3.94	0	0	4.37	0	0	4.67	0.03	687.78	4.85	0.03	660.15	4.78	0	0
1386.18	3.94	0	0	4.36	0	0	4.67	0.03	681	4.85	0.03	656.34	4.78	0	0
1389.63	3.94	0	0	4.36	0	0	4.67	0.03	674.24	4.85	0.03	652.45	4.78	0	0
1393.07	3.94	0	0	4.36	0	0	4.66	0.03	667.62	4.85	0.03	648.67	4.78	0	0
1396.51	3.94	0	0	4.36	0	0	4.66	0.03	661.02	4.85	0.03	644.91	4.78	0	0
1399.96	3.94	0	0	4.36	0	0	4.66	0.03	654.46	4.84	0.03	641.17	4.78	0	0
1403.4	3.94	0	0	4.36	0	0	4.66	0.03	648.02	4.84	0.03	637.54	4.78	0	0
1406.85	3.94	0	0	4.36	0	0	4.66	0.03	641.7	4.84	0.03	633.84	4.78	0	0
1410.29	3.94	0	0	4.36	0	0	4.66	0.03	635.41	4.84	0.03	630.24	4.78	0	0
1413.74	3.94	0	0	4.36	0	0	4.65	0.03	629.15	4.84	0.03	626.66	4.78	0	0
1417.18	3.94	0	0	4.36	0	0	4.65	0.03	623.01	4.84	0.03	623.09	4.78	0	0
1420.63	3.94	0	0	4.36	0	0	4.65	0.03	616.9	4.84	0.03	619.55	4.78	0	0
1424.07	3.93	0	0	4.36	0	0	4.65	0.03	610.9	4.84	0.03	616.02	4.78	0	0
1427.52	3.93	0	0	4.36	0	0	4.65	0.03	604.94	4.83	0.03	612.6	4.77	0	0
1430.97	3.93	0	0	4.36	0	0	4.65	0.03	599.09	4.83	0.03	609.1	4.77	0	0
1434.42	3.93	0	0	4.36	0	0	4.64	0.03	593.27	4.83	0.03	605.71	4.77	0	0
1437.86	3.93	0	0	4.36	0	0	4.64	0.03	587.48	4.83	0.03	602.33	4.77	0	0
1441.31	3.93	0	0	4.36	0	0	4.64	0.03	581.8	4.83	0.03	598.98	4.77	0	0
1444.76	3.93	0	0	4.36	0	0	4.64	0.03	576.15	4.83	0.03	595.63	4.77	0	0
1448.21	3.93	0	0	4.36	0	0	4.64	0.03	570.61	4.83	0.03	592.39	4.77	0	0
1451.66	3.93	0	0	4.36	0	0	4.64	0.03	565.1	4.83	0.03	589.08	4.77	0	0
1455.11	3.93	0	0	4.36	0	0	4.63	0.03	559.62	4.82	0.03	585.87	4.77	0	0
1458.56	3.93	0	0	4.36	0	0	4.63	0.03	554.24	4.82	0.03	582.67	4.77	0	0
1462.01	3.93	0	0	4.36	0	0	4.63	0.03	548.89	4.82	0.03	579.41	4.77	0	0
1465.46	3.93	0	0	4.35	0	0	4.63	0.03	543.66	4.82	0.03	576.33	4.77	0	0
1468.91	3.92	0	0	4.35	0	0	4.63	0.03	538.45	4.82	0.03	573.18	4.77	0	0
1472.36	3.92	0	0	4.35	0	0	4.63	0.03	533.26	4.82	0.03	570.04	4.77	0	0
1475.81	3.92	0	0	4.35	0	0	4.62	0.03	528.18	4.82	0.03	567.01	4.77	0	0
1479.26	3.92	0	0	4.35	0	0	4.62	0.03	523.21	4.82	0.03	563.9	4.77	0	0
1482.72	3.92	0	0	4.35	0	0	4.62	0.03	518.18	4.82	0.03	560.89	4.77	0	0
1486.17	3.92	0	0	4.35	0	0	4.62	0.03	513.25	4.81	0.03	557.9	4.76	0	0
1489.62	3.92	0	0	4.35	0	0	4.62	0.03	508.35	4.81	0.03	554.92	4.76	0	0
1493.07	3.92	0	0	4.35	0	0	4.62	0.03	503.56	4.81	0.03	551.95	4.76	0	0
1496.53	3.92	0	0	4.35	0	0	4.61	0.03	498.7	4.81	0.03	549	4.76	0	0
1499.98	3.92	0	0	4.35	0	0	4.61	0.03	494.03	4.81	0.03	546.14	4.76	0	0
1503.44	3.92	0	0	4.35	0	0	4.61	0.03	489.3	4.81	0.03	543.21	4.76	0	0
1506.89	3.92	0	0	4.35	0	0	4.61	0.02	484.68	4.81	0.03	540.38	4.76	0	0
1510.35	3.92	0	0	4.35	0	0	4.61	0.02	480.07	4.81	0.03	537.57	4.76	0	0
1513.8	3.91	0	0	4.35	0	0	4.61	0.02	475.49	4.81	0.03	534.76	4.76	0	0
1517.26	3.91	0	0	4.35	0	0	4.61	0.02	470.93	4.8	0.03	531.97	4.76	0	0
1520.71	3.91	0	0	4.35	0	0	4.6	0.02	466.47	4.8	0.03	529.19	4.76	0	0
1524.17	3.91	0	0	4.35	0	0	4.6	0.02	462.03	4.8	0.03	526.43	4.76	0	0
1527.63	3.91	0	0	4.35	0	0	4.6	0.02	457.7	4.8	0.03	523.67	4.76	0	0
1531.09	3.91	0	0	4.35	0	0	4.6	0.02	453.3	4.8	0.03	521.01	4.76	0	0
1534.54	3.91	0	0	4.35	0	0	4.6	0.02	449	4.8	0.03	518.36	4.76	0	0
1538	3.91	0	0	4.35	0	0	4.6	0.02	444.72	4.8	0.03	515.65	4.76	0	0
1541.46	3.91	0	0	4.35	0	0	4.6	0.02	440.55	4.8	0.03	513.02	4.76	0	0
1544.92	3.91	0	0	4.35	0	0	4.59	0.02	436.39	4.8	0.03	510.41	4.76	0	0
1548.38	3.91	0	0	4.35	0	0	4.59	0.02	432.25	4.8	0.03	507.81	4.76	0	0
1551.84	3.91	0	0	4.35	0	0	4.59	0.02	428.13	4.79	0.03	505.22	4.76	0	0
1555.3	3.91	0	0	4.35	0	0	4.59	0.02	424.02	4.79	0.03	502.64	4.76	0	0
1558.76	3.91	0	0	4.35	0	0	4.59	0.02	420.02	4.79	0.03	500.15	4.76	0	0
1562.22	3.9	0	0	4.35	0	0	4.59	0.02	416.03	4.79	0.03	497.6	4.76	0	0
1565.68	3.9	0	0	4.35	0	0	4.58	0.02	412.06	4.79	0.03	495.13	4.76	0	0
1569.14	3.9	0	0	4.35	0	0	4.58	0.02	408.19	4.79	0.03	492.68	4.76	0	0
1572.6	3.9	0	0	4.35	0	0	4.58	0.02	404.34	4.79	0.03	490.16	4.76	0	0
1576.06	3.9	0	0	4.35	0	0	4.58	0.02	400.5	4.79	0.03	487.73	4.76	0	0
1579.52	3.9	0	0	4.35	0	0	4.58	0.02	396.68	4.79	0.03	485.3	4.76	0	0
1582.99	3.9	0	0	4.35	0	0	4.58	0.02	392.87	4.79	0.03	482.89	4.75	0	0
1586.45	3.9	0	0	4.35	0	0	4.58	0.02	389.16	4.78	0.03	480.57	4.75	0	0
1589.91	3.9	0	0	4.35	0	0	4.57	0.02	385.47	4.78	0.03	478.18	4.75	0	0
1593.37	3.9	0	0	4.35	0	0	4.57	0.02	381.79	4.78	0.03	475.8	4.75	0	0
1596.84	3.9	0	0	4.35	0	0	4.57	0.02	378.21	4.78	0.03	473.51	4.75	0	0
1600.3	3.9	0	0	4.35	0	0	4.57	0.02	374.64	4.78	0.03	471.15	4.75	0	0
1603.77	3.9	0	0	4.35	0	0	4.57	0.02	371.01	4.78	0.03	468.88	4.75	0	0
1607.23	3.9	0	0	4.35	0	0	4.57	0.02	367.55	4.78	0.03	466.62	4.75	0	0
1610.7	3.9	0	0	4.35	0	0	4.57	0.02	364.03	4.78	0.03	464.36	4.75	0	0
1614.16	3.89	0	0	4.35	0	0	4.56	0.02	360.6	4.78	0.03	462.12	4.75	0	0
1617.63	3.89	0	0	4.35	0	0	4.56	0.02	357.11	4.78	0.03	459.89	4.75	0	0
1621.1	3.89	0	0	4.35	0	0	4.56	0.02	353.79	4.78	0.03	457.66	4.75	0	0
1624.56	3.89	0	0	4.35	0	0	4.56	0.02	350.41	4.77	0.03	455.45	4.75	0	0
1628.03	3.89	0	0	4.35	0	0	4.56	0.02	347.04	4.77	0.03	453.25	4.75	0	0
1631.5	3.89	0	0	4.35	0	0	4.56	0.02	343.76	4.77	0.03	451.13	4.75	0	0
1634.96	3.89	0	0	4.35	0	0	4.56	0.02	340.49	4.77	0.03	448.94	4.75	0	0
1638.43	3.89	0	0	4.35	0	0	4.56	0.02	337.24	4.77	0.03	446.84	4.75	0	0
1641.9	3.89	0	0	4.35	0	0	4.55	0.02	334.08	4.77	0.03	444.67	4.75	0	0
1645.37	3.89	0	0	4.35	0	0	4.55	0.02	330.85	4.77	0.03	442.59	4.75	0	0
1648.84	3.89	0	0	4.35	0	0	4.55	0.02	327.72	4.77	0.03	440.51	4.75	0	0
1652.31	3.89	0	0	4.35	0	0	4.55	0.02	324.6	4.77	0.03	438.45	4.75	0	0
1655.78	3.89	0	0	4.35	0	0	4.55	0.02	321.49	4.77	0.03	436.39	4.75	0	0
1659.25	3.89	0	0	4.35	0	0	4.55	0.02	318.39	4.77	0.03	434.34	4.75	0	0
1662.72	3.89	0	0	4.34	0	0	4.55	0.02	315.38	4.76	0.02	432.3	4.75	0	0
1666.19	3.88	0	0	4.34	0	0	4.54	0.02	312.39	4.76	0.02	430.27	4.75	0	0
1669.66	3.88	0	0	4.34	0	0	4.54	0.02	309.41	4.76	0.02	428.32	4.75	0	0
1673.13	3.88	0	0	4.34	0	0	4.54	0.02	306.44	4.76	0.02	426.31	4.75	0	0
1676.6	3.88	0	0	4.34	0	0	4.54	0.02	303.55	4.76	0.02	424.37	4.75	0	0
1680.08	3.88	0	0	4.34	0	0	4.54	0.02	300.61	4.76	0.02	422.38	4.75	0	0
1683.55	3.88	0	0	4.34	0	0	4.54	0.02	297.75	4.76	0.02	420.46	4.75	0	0
1687.02	3.88	0	0	4.34	0	0	4.54	0.02	294.9	4.76	0.02	418.55	4.75	0	0
															
															
